Tahsine	Ar.	Kız		#1. Beğenme, alkışlama. #2. Güzelleştirme.
Taibe	Ar.	Kız	(ta:ibe)	Tövbe eden.
Taip	Ar.	Erkek	(ta:ip)	Tövbe eden.
Takdir	Ar.	Erkek		Beğenme, değer verme.
Taki	Ar.	Erkek		Günahtan, haramdan kaçınan, dinine bağlı kimse.
Takiye	Ar.	Kız		Günahtan, haramdan kaçınan, dinine bağlı kimse.
Takiyettin	Ar.	Erkek		Dindar, mümin.
Talas	T.	Erkek		#1. Yelin kaldırdığı toz. #2. Fırtına, kasırga. #3. Can sıkıntısı. #4. Köşe. #5. Oğuzların 24 boyundan biri.
Talât	Ar.	Kız		#1. Yüz, surat, çehre. #2. Güzellik.
Talât	Ar.	Erkek		#1. Yüz, surat, çehre. #2. Güzellik.
Talay	Moğ.	Erkek		#1. Deniz, büyük nehir. #2. Çok, fazla.
Talayer	Moğ.+T.	Erkek		Deniz eri, denizci.
Talayhan	Moğ.+T.	Erkek		Denizlerin hükümdarı.
Talaykan	Moğ.+T.	Erkek		Denizci bir sydan gelen kimse.
Talaykoç	Moğ.+T.	Erkek		Denizci yiğit.
Talaykurt	Moğ.+T.	Erkek		Denizci yiğit.
Talaykut	Moğ.+T.	Erkek		Mutlu denizci.
Talayman	T.	Erkek		Deniz adamı, denizci.
Talaz	T.	Erkek		Kasırga, fırtına.
Talha	Ar.	Erkek		Zamk ağacı.
Tali	Ar.	Erkek	(ta:li)	bk. Talih
Talia	Ar.	Kız	(ta:lia)	Talih, şans, kısmet.
Talibe	Ar.	Kız	(ta:libe)	İsteyen, istekli.
Talih	Ar.	Erkek	(ta:lih)	Şans, baht.
Taliha	Ar.	Kız	(ta:liha)	Şans, baht.
Talip	Ar.	Erkek	(ta:lip)	İsteyen, istekli.
Taliye	Ar.	Kız	(ta:liye)	#1. Sonradan gelen, bir şeyin arkası sıra giden. #2. Kur’an okuyan.
Talu	T.	Erkek		#1. Seçkin, seçilmiş, güzel. #2. İki kürek kemiği arası.
Taluy	T.	Erkek		bk. Talay
Taluyhan	T.	Erkek		bk. Talayhan
Tamal	Ar.+T.	Erkek		“Bütünüyle ele geçir“ anlamında kullanılan bir ad..
Tamam	Ar.	Kız		Arka arkaya doğan kız çocuğundan sonra erkek çocuk olması dileğiyle konulan bir ad.
Tamar	T.	Erkek		bk. Damar
Tamay	Ar.+T.	Erkek		Ayın bütün durumu, dolunay.
Tamay	Ar.+T.	Kız		Ayın bütün durumu, dolunay.
Tamaydın	Ar.+T.	Erkek		İlerici, her yönüyle aydın kimse.
Tamçelik	Ar.+T.	Erkek		Çelik gibi güçlü kimse.
Tamer	Ar.+T.	Erkek		Tümüyle nitelikli kişi.
Tamerk	Ar.+T.	Erkek		Güçlü, kuvvetli kimse.
Tamgül	Ar.+Far.	Kız		Gerçekten gül gibi güzel olan kimse.
Tamkan	Ar.+T.	Erkek		Saygın bir soydan gelen kimse.
Tamkoç	Ar.+T.	Erkek		Koç gibi güçlü kimse.
Tamkurt	Ar.+T.	Erkek		Kurt gibi güçlü kimse.
Tamkut	Ar.+T.	Erkek		Çok mutlu, talihli kimse.
Tamtürk	Ar.+T.	Erkek		Türklüğün bütün niteliklerini taşıyan kimse.
Tan	T.	Kız		#1. Güneş doğmadan önceki alaca karanlık, şafak vakti. #2. Sabah akşam esen serin rüzgâr.
Tan	T.	Erkek		#1. Güneş doğmadan önceki alaca karanlık, şafak vakti. #2. Sabah akşam esen serin rüzgâr.
Tanaçan	T.	Erkek		Sabah vaktindeki alaca karanlık.
Tanaçar	T.	Erkek		Sabah vaktindeki alaca karanlık
Tanağar	T.	Erkek		Sabah vaktindeki alaca karanlık.
Tanak	T.	Erkek		Garip, tuhaf, şaşırtıcı.
Tanal	T.	Kız		Şafak gibi aydınlık insan.
Tanal	T.	Erkek		Şafak gibi aydınlık insan.
Tanalp	T.	Erkek		Şafak gibi aydınlık yiğit.
Tanaltan	T.	Erkek		Şafak gibi aydınlık hükümdar.
Tanaltay	T.	Erkek		Şafak gibi aydınlık hükümdar.
Tanay	T.	Erkek		Şafak gibi aydınlık insan.
Tanay	T.	Kız		Şafak gibi aydınlık insan.
Tanaydın	T.	Erkek		Şafak gibi aydınlık insan.
Tanaydın	T.	Kız		Şafak gibi aydınlık insan.
Tanbay	T.	Erkek		Şafak gibi aydınlık insan.
Tanbek	T.	Erkek		Şafak gibi aydınlık bey.
Tanberk	T.	Erkek		Şafak gibi aydınlık, güçlü insan
Tanbey	T.	Erkek		Şafak gibi aydınlık bey.
Tanboğa	T.	Erkek		Şafak gibi aydınlık, güçlü insan
Tanbolat	T.	Erkek		Şafak gibi aydınlık, güçlü insan
Tancan	T.+Far.	Erkek		Özü aydınlık kimse.
Tandan	T.	Kız		Tan vaktinde doğan kimse.
Tandoğan	T.	Erkek		Şafak vaktinde doğan kimse.
Tandoğdu	T.	Erkek		Şafak vaktinde doğan kimse.
Tandoğmuş	T.	Erkek		Şafak vaktinde doğan kimse.
Tandoruk	T.	Erkek		Şafak vaktinde doğmuş gururlu kimse.
Tanegül	Far.	Kız	(ta:negül)	Gül tanesi.
Tanel	T.	Erkek		Şafak gibi aydınlık, güçlü eli olan kimse.
Tanelgin	T.	Kız		Şafak gibi aydınlık, gurbette yaşayan kimse.
Taner	T.	Kız		Şafak vakti gibi aydınlık, güçlü kimse.
Taner	T.	Erkek		Şafak vakti gibi aydınlık, güçlü kimse.
Tanerk	T.	Erkek		Şafak vakti gibi aydınlık, güçlü kimse.
Tanfer	T.+Far.	Erkek		Şafak vakti gibi aydınlık, güçlü kimse.
Tangör	T.	Kız		“Şafak vaktinin parlaklığını gör“ anlamında kullanılan bir ad.
Tangör	T.	Erkek		“Şafak vaktinin parlaklığını gör“ anlamında kullanılan bir ad.
Tangüç	T.	Erkek		Şafak vakti gibi parlak, güçlü kimse.
Tangül	T.+Far.	Kız		Şafak vakti gibi parlak olan güzel.
Tangülü	T.	Kız		bk. Tangül
Tangün	T.	Kız		Şafakla başlayan aydınlık gün.
Tangün	T.	Erkek		Şafakla başlayan aydınlık gün.
Tangüner	T.	Erkek		Şafak vakti gibi parlak, güçlü kimse.
Tanhan	T.	Erkek		Şafak vakti gibi parlak, güçlü hükümdar.
Tanhatun	T.	Kız		Şafak vakti gibi parlak, güçlü kadın.
Tanık	T.	Erkek		Şahit.
Tanın	T.	Erkek		“Ünlen, herkes adını duysun“ anlamında kullanılan bir ad.
Tanır	T.	Erkek		#1. Anımsayan. #2. Bilip ayıran, seçen.
Tanırcan	T.+Far.	Erkek		Anımsayan, bilip ayıran, seçen kimse.
Tanırer	T.	Erkek		Anımsayan, bilip ayıran, seçen kimse.
Tanış	T.	Erkek		Bildik, tanıdık, dost.
Tanju	T.	Erkek		Türk hükümdarlarına Çinliler tarafından verilen san.
Tanju	T.	Kız		Türk hükümdarlarına Çinliler tarafından verilen san.
Tankan	T.	Erkek		Şafak gibi aydınlık, temiz soydan gelen kimse.
Tankoç	T.	Erkek		Şafak vakti gibi aydın, güçlü kimse
Tankurt	T.	Erkek		Şafak vakti gibi parlak, güçlü kimse.
Tankut	T.	Kız		Şafak vakti gibi parlak, mutlu kimse.
Tankut	T.	Erkek		Şafak vakti gibi parlak, mutlu kimse.
Tankutlu	T.	Erkek		Şafak vakti gibi parlak, mutlu kimse.
Tanla	T.	Erkek		Şafak.
Tanlak	T.	Erkek		bk. Tanla
Tanman	T.	Erkek		Şafak vakti gibi parlak, güçlü kimse.
Tanören	T.	Erkek		Şafak vaktinde de çalışan kimse.
Tanpınar	T.	Erkek		Şafak vakti gibi parlak, temiz kimse.
Tanrıkorur	T.	Erkek		Tanrı'nın koruduğu kimse.
Tanrıkul	T.	Erkek		bk. Tanrıkulu
Tanrıkulu	T.	Erkek		Allah'ın kulu.
Tanrıöver	T.	Erkek		Tanrı'nın övdüğü, Tanrı'nın beğendiği kimse.
Tansal	T.	Erkek		Şafakla ilgili, şafağa ait.
Tansan	T.	Erkek		Tan gibi aydınlık, temiz adı olan kimse.
Tansel	T.+Ar.	Kız		Şafak seli, ışık seli.
Tansel	T.+Ar.	Erkek		Şafak seli, ışık seli.
Tanseli	T.+Ar.	Kız		bk. Tansel
Tansen	T.	Erkek		“Sen şafak gibi aydınlık ve parlaksın“ anlamında kullanılan bir ad.
Tanser	T.	Erkek		“Şafak vakti gibi aydınlık saç“ anlamında kullanılan bir ad.
Tanser	T.	Kız		“Şafak vakti gibi aydınlık saç“ anlamında kullanılan bir ad.
Tanses	T.	Kız		Sesi güzel olan kimse.
Tansev	T.	Kız		“Tan vakti gibi olan parlaklığı ve güzelliği sev“ anlamında kullanılan bir ad.
Tansev	T.	Erkek		“Tan vakti gibi olan parlaklığı ve güzelliği sev“ anlamında kullanılan bir ad.
Tanseven	T.	Erkek		Sabahı, ışığı, aydınlığı seven.
Tansever	T.	Erkek		Sabahı, ışığı, aydınlığı seven kimse.
Tansı	T.	Erkek		Şafak vaktini andıran.
Tansığ	T.	Erkek		bk. Tansık
Tansık	T.	Erkek		#1. İnsanın aklının alamayacağı şaşırtıcı, olağanüstü olay, mucize. #2. Özlem, hasret. #3. Değerli, kıymetli. #4. Tatlı, nefis.
Tansoy	T.	Erkek		Şafak gibi aydınlık soyu olan.
Tansu	T.	Kız		Şafağın aydınlattığı su gibi parlak ve temiz olan.
Tansu	T.	Erkek		Şafağın aydınlattığı su gibi parlak ve temiz olan.
Tansuğ	T.	Erkek		bk. Tansık
Tansuk	T.	Erkek		bk. Tansık
Tantuğ	T.	Erkek		Tan ışığı gibi çevresini aydınlatan kimse.
Tantürk	T.	Erkek		Tan ışığı gibi çevresini aydınlatan Türk.
Tanuğur	T.	Erkek		Uğurlu şafak vakti.
Tanver	T.	Erkek		“Şafak gibi ışık saç, aydınlat“ anlamında kullanılan bir ad.
Tanyel	T.	Erkek		bk. Tanyeli
Tanyel	T.	Kız		bk. Tanyeli
Tanyeli	T.	Kız		Şafak vakti esen rüzgâr.
Tanyeli	T.	Erkek		Şafak vakti esen rüzgâr.
Tanyer	T.	Erkek		bk. Tanyeri
Tanyer	T.	Kız		bk. Tanyeri
Tanyeri	T.	Kız		Güneş doğmak üzereyken ufukta hafifçe aydınlanan yer.
Tanyeri	T.	Erkek		Güneş doğmak üzereyken ufukta hafifçe aydınlanan yer.
Tanyıldız	T.	Kız		Çoban yıldızı.
Tanyıldız	T.	Erkek		Çoban yıldızı.
Tanyol	T.	Kız		bk. Tanyolu
Tanyol	T.	Erkek		bk. Tanyolu
Tanyolaç	T.	Erkek		Aydınlığa götüren, yol açan.
Tanyolu	T.	Erkek		Aydınlık yol.
Tanyolu	T.	Kız		Aydınlık yol.
Tanyu	T.	Kız		bk. Tanju
Tanyu	T.	Erkek		bk. Tanju
Tanyücel	T.	Erkek		“Şafak gibi temiz ve parlak ol“ anlamında kullanılan bir ad.
Tanyüz	T.	Kız		Yüzü şafak gibi aydınlık ve parlak olan.
Tanyüz	T.	Erkek		Yüzü şafak gibi aydınlık ve parlak olan.
Tanzer	T.+Far.	Kız		Sarı altın rengindeki tan yeri.
Tanzer	T.+Far.	Erkek		Sarı altın renginde tan yeri.
Tapduk	T.	Erkek		bk. Taptuk
Tapgaç	T.	Erkek		#1. Ünlü. #2. Aziz.
Tapık	T.	Erkek		#1. Saygı, hürmet. #2. İkram, hizmet.
Tapınç	T.	Erkek		#1. Geniş alan. #2. İn. #3. Kuş veya balık kümeleri.
Taplı	T.	Erkek		#1. Doğru, düzgün. #2. Uygun, yerinde. #3. Şişman.
Taptuk	T.	Erkek		Doğumuna çok sevinilen çocuklara “bulduk“ anlamında konulan bir ad.
Tarancı	T.	Erkek		Çiftçi, rençper.
Tarçın	Far.	Kız		#1. Defnegillerden, genellikle Asya'nın güneyinde yetişen ve değişik türleri bulunan bir ağaç.#2. Bu ağacın, içinde kokulu bir yağ bulunması dolayısıyla baharat gibi kullanılan kabuğu.
Tardu	T.	Erkek		Armağan, hediye.
Tarduk	T.	Erkek		bk. Tardu
Targan	T.	Erkek		bk. Tarkan
Tarhan	T.	Erkek		bk. Tarkan
Tarhun	Ar.	Erkek		Hekimlikte kullanılan ıtırlı bir bitki.
Tarı	T.	Erkek		#1. Soy, nesil, #2. Ekin. #3. Darı, tahıl. #4. İyi, güzel.
Tarık	Ar.	Erkek	(ta:rık)	Sabah yıldızı, Venüs.
Tarım	T.	Kız		#1. Uygurlarda kadınlara verilen bir san. #2. Göllere, kumluklara dökülen çay kolları. #3. Verim almak için toprak üzerinde yapılan çalışmaların tümü
Tarım	T.	Erkek		#1. Göllere, kumluklara dökülen çay kolları. #2. Verim almak için toprak üzerinde yapılan çalışmaların tümü.
Tarıman	T.	Erkek		Tarımla uğraşan kimse, rençper.
Tarımbike	T.	Kız		Tarımla uğraşan kadın.
Tarımer	T.	Erkek		Tarımla uğraşan kimse.
Tarik	Ar.	Erkek	(ta:rik)	Terk eden, bırakan, vazgeçen.
Tarkan	T.	Erkek		#1. İslâmlıktan önce verilmiş vekil, vezir, bey gibi san. #2. Ayrıcalıklı, saygın kişi.
Tarman	T.	Erkek		bk. Tarıman
Tartış	T.	Erkek		Armağan.
Taru	T.	Erkek		Darı.
Tasvir	Ar.	Kız		#1. Resim, figür. #2. Yazıyla anlatma, betimleme.
Taşan	T.	Kız		Coşkulu, taşkın kimse.
Taşan	T.	Erkek		Coşkulu, taşkın kimse.
Taşar	T.	Erkek		Coşkulu, coşkun kimse.
Taşboğa	T.	Erkek		Taş gibi sert, boğa gibi güçlü kimse.
Taşbudak	T.	Erkek		Güçlü, kuvvetli kimse.
Taşcan	T.+Far.	Erkek		Taş gibi sağlam kimse.
Taşdemir	T.	Erkek		Taş ve demir gibi sağlıklı, sağlam kimse.
Taşdöven	T.	Erkek		İş bilen, becerikli, kuvvetli kimse.
Taşel	T.	Erkek		Sağlam, güçlü eli olan kimse.
Taşer	T.	Erkek		Sağlam, güçlü kimse.
Taşgan	T.	Erkek		Pınar, kaynak.
Taşhan	T.	Erkek		Güçlü, kuvvetli hükümdar.
Taşkan	T.	Erkek		Sağlam, güçlü soydan gelen kimse.
Taşkent	T.	Erkek		Taş-kent. Özbekistan&acute;ın başkenti.
Taşkın	T.	Erkek		#1. Coşkulu, coşkun. #2. Su baskını.
Taşkınel	T.	Erkek		Coşkulu, coşkun kimse.
Taşkıner	T.	Erkek		Coşkulu, coşkun kimse.
Taşkıran	T.	Erkek		Güçlü, kuvvetli kimse.
Taştan	T.	Erkek		Taş gibi güçlü.
Taştekin	T.	Erkek		Güçlü, kuvvetli kimse.
Tatar	T.	Erkek		#1. Bir Türk kavmi. #2. Posta sürücüsü. #3. Gül, zambak vb. çiçeklerin açılmamış goncaları.
Tatarhan	T.	Erkek		Tatar soyundan olan han.
Tatarkan	T.	Erkek		Tatar soyundan olan kimse.
Tatlı	T.	Kız		#1. Lezzetli. #2. Hoşa giden, şirin.
Tatu	T.	Kız		Barış, sulh.
Tatu	T.	Erkek		Barış, sulh.
Tav	Far.	Erkek		#1. Şişman. #2. Harlı. #3. Orman #4. Hız. #5. Boyun eğme.
Tavgaç	T.	Erkek		Çekicilik, cazibe.
Tavlan	T.	Erkek		Şişman.
Tavlı	T.	Erkek		#1. İstekli. #2. Boyun eğmiş. #3. Hızlı.
Tavus	Ar.	Kız		Sülüngillerden, erkeğinin tüyleri uzun, kuyruğu parlak, güzel renkli, acı ve tiz sesli, süs hayvanı olarak beslenen bir kuş
Tavuş	T.	Erkek		Ses, hafif gürültü, tıkırtı.
Tay	T.	Erkek		#1. Eşit, denk, yaşıt. #2. Tek, eşsiz. #3. Yan, taraf. #4. Toy. #5. Atın yavrusu. #6. Çift olan şeyin teki. #7. Çocuk.
Taya	Far.	Kız		Dadı, sütnine.
Tayak	T.	Erkek		#1. Dayanılacak şey, destek. #2. Koruyan, koruyucu.
Tayanç	T.	Erkek		Dayanma gücü, sabır.
Tayaydın	T.	Erkek		Aydınlık, parlak yüzlü çocuk.
Taybars	T.+Far.	Erkek		bk. Taypars
Taybek	T.	Erkek		Güçlü kuvvetli çocuk.
Tayberk	T.	Erkek		Güçlü kuvvetli çocuk.
Tayboğa	T.	Erkek		Güçlü kuvvetli çocuk.
Taycan	T.+Far.	Erkek		Genç ve güçlü kimse.
Taydaş	T.	Erkek		Yaşıt, akran.
Taydemir	T.	Erkek		Güçlü kuvvetli kimse.
Tayfun	İng.	Erkek		Çin Denizi'nde ve Hint Denizi'nde görülen güçlü kasırga.
Tayfur	Ar.	Erkek		Küçük bir kuş türü.
Taygan	T.	Erkek		Tek, eşsiz.
Taygun	T.	Erkek		Çocuk, torun.
Tayguner	T.	Erkek		Yaşlı kimse.
Tayhan	T.	Erkek		Genç hükümdar.
Taykara	T.	Erkek		Esmer, kara yağız çocuk.
Taykoç	T.	Erkek		Güçlü, kuvvetli çocuk.
Taykurt	T.	Erkek		Güçlü kuvvetli çocuk.
Taykut	T.	Erkek		Kutlu, uğurlu çocuk.
Tayla	T.	Erkek		bk. Taylak
Taylak	T.	Erkek		#1. Yeni doğmuş at yavrusu. #2. Biniye gelmiş iki yaşında at yavrusu. #3. Deve yavrusu. #4. Yaramaz çocuk.
Taylan	T.	Erkek		#1. İnce, kibar, güzel, uzun ve düzgün boylu. #2. Çok yağmur yağmasına karşın işlenebilir durumdaki toprak.
Taylan	T.	Kız		#1. İnce, kibar, güzel, uzun ve düzgün boylu. #2. Çok yağmur yağmasına karşın işlenebilir durumdaki toprak.
Taylaner	T.	Erkek		İnce, kibar, güzel, uzun ve düzgün boylu kimse.
Tayman	T.	Erkek		Genç, taze, toy kimse.
Taymaz	T.	Erkek		Düşmeyen, kaymayan, dengeli kimse.
Taypars	T.+Far.	Erkek		Pars gibi güçlü kimse.
Tayuk	T.	Erkek		İnce, kibar genç.
Tayyar	Ar.	Erkek		Uçucu, uçan.
Tayyibe	Ar.	Kız		#1. İyi, güzel, hoş. #2. Çok temiz.
Tayyip	Ar.	Erkek		#1. İyi, güzel, hoş. #2. Çok temiz.
Taze	Far.	Kız	(ta:ze)	Yeni, körpe, genç.
Tazegül	Far.	Kız	(ta:zegül)	Genç, körpe güzel.
Teber	Far.	Erkek		#1. Küçük balta. #2. Dervişlerin kullandıkları uzun saplı küçük balta. #3. Meşin kesmek için kullanılan araç.
Teberdar	Far.	Erkek		#1. Baltacı.#2. Yeniçeriler arasında baltalı asker sınıfı.
Teberhun	Far.	Erkek		Kızıl söğüt, tarhun.
Teberrük	Ar.	Kız		Kutsal ve uğurlu sayma.
Tebessüm	Ar.	Kız		Gülümseme.
Tebrik	Ar.	Erkek		#1. Kutlama. #2. Bereket.
Tecelli	Ar.	Kız		#1. Görünme, belirme. #2. Kader, talih. #3. Allah’ın lütfuna kavuşma.
Tecelli	Ar.	Erkek		#1. Görünme, belirme. #2. Kader, talih. #3. Allah’ın lütfuna kavuşma.
Tecen	T.	Erkek		Mağrur, gururlu.
Tecer	T.	Erkek		Becerikli.
Tecer	T.	Kız		Becerikli.
Teceren	T.	Erkek		Becerikli, tasarruflu.
Tecim	T.	Erkek		Ticaret.
Tecimen	T.	Erkek		#1. Ticaret adamı, tüccar. #2. Tutumlu, idareli.
Tecimer	T.	Erkek		Tüccar.
Tecir	T.	Erkek		Sürü hayvanlarının alım satımını yapan kimse.
Tedü	T.	Erkek		Bilge, zeki, anlayışlı kimse.
Tegin	T.	Erkek		bk. Tekin
Tek	T.	Erkek		#1. Biricik, eşi olmayan. #2. Sessiz, hareketsiz, uslu.
Tekal	T.	Erkek		“Bir tane al“ anlamında kullanılan bir ad.
Tekalp	T.	Erkek		Eşsiz, benzersiz yiğit.
Tekant	T.	Erkek		Büyük yemin.
Tekay	T.	Erkek		Eşsiz ay.
Tekbay	T.	Erkek		Çok değerli, eşsiz, saygın kimse.
Tekbek	T.	Erkek		Çok değerli, eşsiz, saygın kimse.
Tekbey	T.	Erkek		Biricik, eşsiz bey.
Tekbir	Ar.	Erkek		Allah büyüklüğünü hatırlama ve “Allahu ekber“ deme.
Tekcan	T.+Far.	Erkek		Çok değerli, eşsiz kimse.
Tekçe	T.	Erkek		#1. Bir topluluk oluşturan şeylerin her biri. #2. Tek başına, yalnız. #3. Yegâne, eşsiz, benzersiz.
Tekdoğan	T.	Erkek		Eşsiz, benzersiz doğmuş olan.
Teke	T.	Erkek		#1. Evcil keçinin erkeği. #2. Mert, sözünün eri. #3. Hazar Denizi&acute;nin doğusunda yaşayan bir Türkmen oymağı.
Tekebaş	T.	Erkek		Mert, sözünün eri olan kimse.
Tekebay	T.	Erkek		Mert, sözünün eri olan kimse.
Tekebey	T.	Erkek		Mert, sözünün eri olan bey.
Tekecan	T.+Far.	Erkek		Mert, sözünün eri olan kimse.
Teker	T.	Erkek		Biricik, eşsiz kimse.
Tekeş	T.	Erkek		Cenkçi, savaşkan.
Tekgül	T.+Far.	Kız		Biricik güzel.
Tekil	T.	Erkek		Tek, bir.
Tekin	T.	Erkek		#1. Tek, eşsiz. #2. Uyanık, tetikte. #3. Uslu. #4. Şehzade, prens. #5. Uğurlu.
Tekinal	T.	Erkek		Tek ve eşsiz kimse.
Tekinalp	T.	Erkek		Tek ve eşsiz yiğit.
Tekinay	T.	Erkek		Biricik ve uğurlu kimse.
Tekindağ	T.	Erkek		Uğurlu dağ.
Tekinel	T.	Erkek		Eli uğurlu olan kimse.
Tekiner	T.	Erkek		Tek, eşsiz ve uğurlu kimse.
Tekinhan	T.	Erkek		Tek, eşsiz ve uğurlu hükümdar.
Tekinsoy	T.	Erkek		Uğurlu soydan gelen kimse.
Tekir	T.	Erkek		#1. Daire, yuvarlak. #2. Çevre, etraf, dolay. #3. Postu siyah çizgili ve benekli, kül renkli kedi. #4. Aralık ayı.
Tekiş	T.	Erkek		#1. Her şeyin sonu, bitimi. #2. Boynuzsuz keçi.
Tekiz	T.	Erkek		Kar üzerindeki adım adım yol.
Tekmil	Ar.	Erkek		#1. Tam, eksiksiz, hep. #2. Kemale erdirme, tamamlama.
Tekmile	Ar.	Kız		Ek, eklenmiş.
Teknur	T.+Ar.	Kız		Biricik, ışık saçan güzel.
Tekok	T.	Erkek		Ok gibi hızlı harekete eden biricik kimse.
Tekol	T.	Erkek		“Tek ve benzersiz ol“ anlamında kullanılan bir ad..
Teköktem	T.	Erkek		Güçlü, gururlu biricik kimse.
Teköz	T.	Erkek		Özü benzersiz nitelikler taşıyan kimse.
Teközer	T.	Erkek		Özü benzersiz nitelikler taşıyan erkek.
Teksen	T.	Erkek		“Sen teksin, eşsizsin“ anlamında kullanılan bir ad.
Teksen	T.	Kız		“Sen teksin, eşsizsin“ anlamında kullanılan bir ad.
Teksoy	T.	Erkek		Eşsiz bir soydan gelen kimse.
Tekün	T.	Erkek		Çok ünlü kimse.
Tekünlü	T.	Erkek		Çok ünlü kimse.
Tekyay	T.	Erkek		Güçlü ve kuvvetli biricik kimse.
Telek	T.	Erkek		#1. Armağan. #2. Dilek. #3. Kuş vb. hayvanların kanat tüyleri.
Telek	T.	Kız		#1. Armağan. #2. Dilek. #3. Kuş vb. hayvanların kanat tüyleri.
Telim	T.	Erkek		Kibirli.
Telimer	T.	Erkek		Kibirli kimse.
Telli	T.	Erkek		Nazlı, alıngan, çabuk küsen kimse.
Telli	T.	Kız		Nazlı, alıngan, çabuk küsen kimse.
Tellibey	T.	Erkek		Nazlı, alıngan, çabuk küsen bey.
Telmize	Ar.	Kız		Öğrenci, talebe.
Telvin	Ar.	Kız		Renk verme, boyama.
Temel	Rum.	Erkek		#1. Bir şeyin gelişimi için ilk ögeler. #2. En önemli, belli başlı, ana, esas. #3. Dayanıklı. #4. Bir yapının sağlam dayanak buluncaya kadar toprak içinde aşağıya doğru uzatılan dip duvarları.
Temelli	T.	Erkek		#1. Temeli olan #2. Geçici ve eğreti olmayıp sonuna kadar sürecek olan.
Temenni	Ar.	Kız	(temenni:)	Dileme, arzulama, dilek.
Temime	Ar.	Kız	(temi:me)	Nazarlık, nazar boncuğu.
Temir	T.	Erkek		Demir.
Temirbay	T.	Erkek		Demir gibi sağlam kimse.
Temircan	T.+Far.	Erkek		bk. Demircan
Temirhan	T.	Erkek		bk. Demirhan
Temirkan	T.	Erkek		bk. Demirkan
Temirkut	T.	Erkek		bk. Demirkut
Temirtaş	T.	Erkek		bk. Demirtaş
Temiz	T.	Kız		#1. Kirli olmayan, pak. #2. Ahlak yönünden temiz, nezih. #3. Özenle yapılmış, güzel.
Temiz	T.	Erkek		#1. Kirli olmayan, pak. #2. Ahlak yönünden temiz, nezih. #3. Özenle yapılmış, güzel.
Temizalp	T.	Erkek		İyi ahlaklı yiğit.
Temizcan	T.+Far.	Erkek		İçi temiz olan kimse.
Temizel	T.	Erkek		Dürüst kimse.
Temizer	T.	Erkek		Dürüst kimse.
Temizhan	T.	Erkek		Dürüst hükümdar.
Temizkal	T.	Erkek		“Her zaman doğru ve dürüst ol“ anlamında kullanılan bir ad.
Temizkan	T.	Erkek		Doğru ve dürüst soydan gelen.
Temizol	T.	Erkek		“Doğru ve iyi ahlaklı ol“ anlamında kullanılan bir ad.
Temizöz	T.	Erkek		Özü temiz, dürüst olan kimse.
Temizsan	T.	Erkek		Doğruluğu ve dürüstlüğüyle tanınan kimse.
Temizsoy	T.	Erkek		Temiz ve dürüst soydan gelen kimse.
Temre	Ar.	Kız		Bir tek hurma.
Temren	T.	Erkek		Ok, kargı gibi silahların ucundaki sivri demir.
Temuçin	T.	Erkek		bk. Timuçin
Temürhan	T.	Erkek		bk. Demirhan
Temürlenk	T.+Far.	Erkek		bk. Timurlenk
Temürşah	T.+Far.	Erkek		bk. Demirşah
Tenay	Far.+T.	Kız		Ay gibi beyaz, parlak tenli.
Tendü	Moğ.	Erkek		Yiğit, cesur.
Tendü	Moğ.	Kız		Yiğit, cesur.
Tendübay	Moğ.+T.	Erkek		Yiğit, cesur kimse.
Tendürek	T.	Erkek		Yanardağ ağzı.
Tengir	T.	Erkek		Cimri.
Tengiz	T.	Erkek		bk. Deniz
Tengizalp	T.	Erkek		bk. Denizalp
Tenigül	Far.+T.	Kız		Teni gül gibi güzel olan.
Tennur	Far.+Ar.	Kız		Teni nur gibi aydınlık, berrak olan, güzel.
Tennure	Ar.	Kız		Mevlevi dervişlerinin sema ayini sırasında giydikleri giysi.
Tenvir	Ar.	Erkek		Aydınlatma, ışıklandırma.
Teoman	T.	Erkek		Hun İmparatoru Mete&acute;nin babası.
Tepedelen	T.	Erkek		Yalçın kayalar üstüne yapılmış şato.
Tepegöz	T.	Erkek		#1. Gözleri yukarı doğru kalkmış kimse. #2. Sağa sola çarpan sakar kimse. #3. Yaramaz çocuk. #4. Herkese çatan, kavgacı.
Tepel	T.	Erkek		#1. Bir şeyin en üstteki kısmı. #2. Küçük dağ.
Tepir	Far.	Erkek		#1. Tahılın taşını ayıklamaya yarayan elek. #2. Ağaç tepesi.
Tercan	T.+Far.	Erkek		#1. Genç, taze, delikanlı. #2. Kırmızı buğday.
Tercan	T.+Far.	Kız		#1. Genç, taze, körpe. #2. Kırmızı buğday.
Terek	T.	Erkek		l. Raf, sergen. #2. Merdiven gibi set set olan dağ.
Terem	T.	Erkek		Kıl keçisi ile tiftik keçisinin çiftleşmesinden doğan oğlak.
Terim	T.	Kız		İnce, kibar.
Terim	T.	Erkek		İnce, kibar.
Terken	T.	Kız		#1. Kraliçe. #2. Güzel kız. #3. Bir tür ok.
Terlan	T.	Erkek		Sarı renkli, büyük pençeli, kartala benzeyen bir kuş.
Teşrif	Ar.	Erkek		Şereflendirme, onurlandırma.
Teşrife	Ar.	Kız		Şereflendirme, onurlandırma.
